Abbrev,Meas Date,Streamflow Value,Streamflow Meas Units,Streamflow Review Status,Streamflow Data Source,
"PLADENCO","03/17/2017","159.000000","cfs","A","DWR",
"PLADENCO","03/18/2017","144.000000","cfs","A","DWR",
"PLADENCO","03/19/2017","144.000000","cfs","A","DWR",
"PLADENCO","03/20/2017","148.000000","cfs","A","DWR",
"PLADENCO","03/21/2017","168.000000","cfs","A","DWR",
"PLADENCO","03/22/2017","202.000000","cfs","A","DWR",
"PLADENCO","03/23/2017","206.000000","cfs","A","DWR",
"PLADENCO","03/24/2017","716.000000","cfs","A","DWR",
"PLADENCO","03/25/2017","224.000000","cfs","A","DWR",
"PLADENCO","03/26/2017","188.000000","cfs","A","DWR",
"PLADENCO","03/27/2017","187.000000","cfs","A","DWR",
"PLADENCO","03/28/2017","247.000000","cfs","A","DWR",
"PLADENCO","03/29/2017","289.000000","cfs","A","DWR",
"PLADENCO","03/30/2017","240.000000","cfs","A","DWR",
"PLADENCO","03/31/2017","238.000000","cfs","A","DWR",
"PLADENCO","04/01/2017","216.000000","cfs","A","DWR",
"PLADENCO","04/02/2017","141.000000","cfs","A","DWR",
"PLADENCO","04/03/2017","175.000000","cfs","A","DWR",
"PLADENCO","04/04/2017","427.000000","cfs","A","DWR",
"PLADENCO","04/05/2017","299.000000","cfs","A","DWR",
"PLADENCO","04/06/2017","177.000000","cfs","A","DWR",
"PLADENCO","04/07/2017","160.000000","cfs","A","DWR",
"PLADENCO","04/08/2017","153.000000","cfs","A","DWR",
"PLADENCO","04/09/2017","145.000000","cfs","A","DWR",
"PLADENCO","04/10/2017","145.000000","cfs","A","DWR",
"PLADENCO","04/11/2017","141.000000","cfs","A","DWR",
"PLADENCO","04/12/2017","119.000000","cfs","A","DWR",
"PLADENCO","04/13/2017","120.000000","cfs","A","DWR",
"PLADENCO","04/14/2017","124.000000","cfs","A","DWR",
"PLADENCO","04/15/2017","210.000000","cfs","A","DWR",
"PLADENCO","04/16/2017","221.000000","cfs","A","DWR",
"PLADENCO","04/17/2017","221.000000","cfs","A","DWR",
"PLADENCO","04/18/2017","211.000000","cfs","A","DWR",
"PLADENCO","04/19/2017","183.000000","cfs","A","DWR",
"PLADENCO","04/20/2017","211.000000","cfs","A","DWR",
"PLADENCO","04/21/2017","221.000000","cfs","A","DWR",
"PLADENCO","04/22/2017","194.000000","cfs","A","DWR",
"PLADENCO","04/23/2017","172.000000","cfs","A","DWR",
"PLADENCO","04/24/2017","170.000000","cfs","A","DWR",
"PLADENCO","04/25/2017","195.000000","cfs","A","DWR",
"PLADENCO","04/26/2017","256.000000","cfs","A","DWR",
"PLADENCO","04/27/2017","175.000000","cfs","A","DWR",
"PLADENCO","04/28/2017","194.000000","cfs","A","DWR",
"PLADENCO","04/29/2017","624.000000","cfs","A","DWR",
"PLADENCO","04/30/2017","306.000000","cfs","A","DWR",
"PLADENCO","05/01/2017","236.000000","cfs","A","DWR",
"PLADENCO","05/02/2017","206.000000","cfs","A","DWR",
"PLADENCO","05/03/2017","352.000000","cfs","A","DWR",
"PLADENCO","05/04/2017","258.000000","cfs","A","DWR",
"PLADENCO","05/05/2017","235.000000","cfs","A","DWR",
"PLADENCO","05/06/2017","217.000000","cfs","A","DWR",
"PLADENCO","05/07/2017","278.000000","cfs","A","DWR",
"PLADENCO","05/08/2017","642.000000","cfs","A","DWR",
"PLADENCO","05/09/2017","649.000000","cfs","A","DWR",
"PLADENCO","05/10/2017","368.000000","cfs","A","DWR",
"PLADENCO","05/11/2017","545.000000","cfs","A","DWR",
"PLADENCO","05/12/2017","418.000000","cfs","A","DWR",
"PLADENCO","05/13/2017","473.000000","cfs","A","DWR",
"PLADENCO","05/14/2017","485.000000","cfs","A","DWR",
"PLADENCO","05/15/2017","421.000000","cfs","A","DWR",
"PLADENCO","05/16/2017","363.000000","cfs","A","DWR",
"PLADENCO","05/17/2017","317.000000","cfs","A","DWR",
"PLADENCO","05/18/2017","2030.000000","cfs","A","DWR",
"PLADENCO","05/19/2017","868.000000","cfs","A","DWR",
"PLADENCO","05/20/2017","733.000000","cfs","A","DWR",
"PLADENCO","05/21/2017","680.000000","cfs","A","DWR",
"PLADENCO","05/22/2017","737.000000","cfs","A","DWR",
"PLADENCO","05/23/2017","635.000000","cfs","A","DWR",
"PLADENCO","05/24/2017","549.000000","cfs","A","DWR",
"PLADENCO","05/25/2017","530.000000","cfs","A","DWR",
"PLADENCO","05/26/2017","753.000000","cfs","A","DWR",
"PLADENCO","05/27/2017","767.000000","cfs","A","DWR",
"PLADENCO","05/28/2017","671.000000","cfs","A","DWR",
"PLADENCO","05/29/2017","695.000000","cfs","A","DWR",
"PLADENCO","05/30/2017","546.000000","cfs","A","DWR",
"PLADENCO","05/31/2017","517.000000","cfs","A","DWR",
"PLADENCO","06/01/2017","503.000000","cfs","A","DWR",
"PLADENCO","06/02/2017","628.000000","cfs","A","DWR",
"PLADENCO","06/03/2017","514.000000","cfs","A","DWR",
"PLADENCO","06/04/2017","427.000000","cfs","A","DWR",
"PLADENCO","06/05/2017","411.000000","cfs","A","DWR",
"PLADENCO","06/06/2017","409.000000","cfs","A","DWR",
"PLADENCO","06/07/2017","452.000000","cfs","A","DWR",
"PLADENCO","06/08/2017","472.000000","cfs","A","DWR",
"PLADENCO","06/09/2017","390.000000","cfs","A","DWR",
"PLADENCO","06/10/2017","431.000000","cfs","A","DWR",
"PLADENCO","06/11/2017","424.000000","cfs","A","DWR",
"PLADENCO","06/12/2017","440.000000","cfs","A","DWR",
"PLADENCO","06/13/2017","435.000000","cfs","A","DWR",
"PLADENCO","06/14/2017","458.000000","cfs","A","DWR",
"PLADENCO","06/15/2017","500.000000","cfs","A","DWR",
"PLADENCO","06/16/2017","511.000000","cfs","A","DWR",
"PLADENCO","06/17/2017","468.000000","cfs","A","DWR",
"PLADENCO","06/18/2017","409.000000","cfs","A","DWR",
"PLADENCO","06/19/2017","406.000000","cfs","A","DWR",
"PLADENCO","06/20/2017","427.000000","cfs","A","DWR",
"PLADENCO","06/21/2017","520.000000","cfs","A","DWR",
"PLADENCO","06/22/2017","524.000000","cfs","A","DWR",
"PLADENCO","06/23/2017","671.000000","cfs","A","DWR",
"PLADENCO","06/24/2017","647.000000","cfs","A","DWR",
"PLADENCO","06/25/2017","635.000000","cfs","A","DWR",
"PLADENCO","06/26/2017","608.000000","cfs","A","DWR",
"PLADENCO","06/27/2017","543.000000","cfs","A","DWR",
"PLADENCO","06/28/2017","502.000000","cfs","A","DWR",
"PLADENCO","06/29/2017","374.000000","cfs","A","DWR",
"PLADENCO","06/30/2017","461.000000","cfs","A","DWR",
"PLADENCO","07/01/2017","256.000000","cfs","A","DWR",
"PLADENCO","07/02/2017","276.000000","cfs","A","DWR",
"PLADENCO","07/03/2017","261.000000","cfs","A","DWR",
"PLADENCO","07/04/2017","299.000000","cfs","A","DWR",
"PLADENCO","07/05/2017","241.000000","cfs","A","DWR",
"PLADENCO","07/06/2017","216.000000","cfs","A","DWR",
"PLADENCO","07/07/2017","178.000000","cfs","A","DWR",
"PLADENCO","07/08/2017","219.000000","cfs","A","DWR",
"PLADENCO","07/09/2017","186.000000","cfs","A","DWR",
"PLADENCO","07/10/2017","219.000000","cfs","A","DWR",
"PLADENCO","07/11/2017","209.000000","cfs","A","DWR",
"PLADENCO","07/12/2017","227.000000","cfs","A","DWR",
"PLADENCO","07/13/2017","267.000000","cfs","A","DWR",
"PLADENCO","07/14/2017","353.000000","cfs","A","DWR",
"PLADENCO","07/15/2017","438.000000","cfs","A","DWR",
"PLADENCO","07/16/2017","458.000000","cfs","A","DWR",
"PLADENCO","07/17/2017","470.000000","cfs","A","DWR",
"PLADENCO","07/18/2017","450.000000","cfs","A","DWR",
"PLADENCO","07/19/2017","501.000000","cfs","A","DWR",
"PLADENCO","07/20/2017","499.000000","cfs","A","DWR",
"PLADENCO","07/21/2017","426.000000","cfs","A","DWR",
"PLADENCO","07/22/2017","408.000000","cfs","A","DWR",
"PLADENCO","07/23/2017","293.000000","cfs","A","DWR",
"PLADENCO","07/24/2017","285.000000","cfs","A","DWR",
"PLADENCO","07/25/2017","281.000000","cfs","A","DWR",
"PLADENCO","07/26/2017","329.000000","cfs","A","DWR",
"PLADENCO","07/27/2017","1210.000000","cfs","A","DWR",
"PLADENCO","07/28/2017","723.000000","cfs","A","DWR",
"PLADENCO","07/29/2017","791.000000","cfs","A","DWR",
"PLADENCO","07/30/2017","864.000000","cfs","A","DWR",
"PLADENCO","07/31/2017","959.000000","cfs","A","DWR",
"PLADENCO","08/01/2017","890.000000","cfs","A","DWR",
"PLADENCO","08/02/2017","742.000000","cfs","A","DWR",
"PLADENCO","08/03/2017","858.000000","cfs","A","DWR",
"PLADENCO","08/04/2017","536.000000","cfs","A","DWR",
"PLADENCO","08/05/2017","562.000000","cfs","A","DWR",
"PLADENCO","08/06/2017","641.000000","cfs","A","DWR",
"PLADENCO","08/07/2017","602.000000","cfs","A","DWR",
"PLADENCO","08/08/2017","679.000000","cfs","A","DWR",
"PLADENCO","08/09/2017","498.000000","cfs","A","DWR",
"PLADENCO","08/10/2017","760.000000","cfs","A","DWR",
"PLADENCO","08/11/2017","726.000000","cfs","A","DWR",
"PLADENCO","08/12/2017","755.000000","cfs","A","DWR",
"PLADENCO","08/13/2017","857.000000","cfs","A","DWR",
"PLADENCO","08/14/2017","636.000000","cfs","A","DWR",
"PLADENCO","08/15/2017","582.000000","cfs","A","DWR",
"PLADENCO","08/16/2017","640.000000","cfs","A","DWR",
"PLADENCO","08/17/2017","531.000000","cfs","A","DWR",
"PLADENCO","08/18/2017","380.000000","cfs","A","DWR",
"PLADENCO","08/19/2017","367.000000","cfs","A","DWR",
"PLADENCO","08/20/2017","363.000000","cfs","A","DWR",
"PLADENCO","08/21/2017","363.000000","cfs","A","DWR",
"PLADENCO","08/22/2017","347.000000","cfs","A","DWR",
"PLADENCO","08/23/2017","313.000000","cfs","A","DWR",
"PLADENCO","08/24/2017","309.000000","cfs","A","DWR",
"PLADENCO","08/25/2017","294.000000","cfs","A","DWR",
"PLADENCO","08/26/2017","282.000000","cfs","A","DWR",
"PLADENCO","08/27/2017","243.000000","cfs","A","DWR",
"PLADENCO","08/28/2017","243.000000","cfs","A","DWR",
"PLADENCO","08/29/2017","232.000000","cfs","A","DWR",
"PLADENCO","08/30/2017","190.000000","cfs","A","DWR",
"PLADENCO","08/31/2017","191.000000","cfs","A","DWR",
"PLADENCO","09/01/2017","182.000000","cfs","A","DWR",
"PLADENCO","09/02/2017","198.000000","cfs","A","DWR",
"PLADENCO","09/03/2017","134.000000","cfs","A","DWR",
"PLADENCO","09/04/2017","179.000000","cfs","A","DWR",
"PLADENCO","09/05/2017","183.000000","cfs","A","DWR",
"PLADENCO","09/06/2017","115.000000","cfs","A","DWR",
"PLADENCO","09/07/2017","108.000000","cfs","A","DWR",
"PLADENCO","09/08/2017","109.000000","cfs","A","DWR",
"PLADENCO","09/09/2017","115.000000","cfs","A","DWR",
"PLADENCO","09/10/2017","116.000000","cfs","A","DWR",
"PLADENCO","09/11/2017","118.000000","cfs","A","DWR",
"PLADENCO","09/12/2017","117.000000","cfs","A","DWR",
"PLADENCO","09/13/2017","136.000000","cfs","A","DWR",
"PLADENCO","09/14/2017","157.000000","cfs","A","DWR",
"PLADENCO","09/15/2017","157.000000","cfs","A","DWR",
"PLADENCO","09/16/2017","154.000000","cfs","A","DWR",
"PLADENCO","09/17/2017","132.000000","cfs","A","DWR",
"PLADENCO","09/18/2017","139.000000","cfs","A","DWR",
"PLADENCO","09/19/2017","106.000000","cfs","A","DWR",
"PLADENCO","09/20/2017","101.000000","cfs","A","DWR",
"PLADENCO","09/21/2017","101.000000","cfs","A","DWR",
"PLADENCO","09/22/2017","91.000000","cfs","A","DWR",
"PLADENCO","09/23/2017","248.000000","cfs","A","DWR",
"PLADENCO","09/24/2017","300.000000","cfs","A","DWR",
"PLADENCO","09/25/2017","197.000000","cfs","A","DWR",
"PLADENCO","09/26/2017","150.000000","cfs","A","DWR",
"PLADENCO","09/27/2017","135.000000","cfs","A","DWR",
"PLADENCO","09/28/2017","443.000000","cfs","A","DWR",
"PLADENCO","09/29/2017","197.000000","cfs","A","DWR",
"PLADENCO","09/30/2017","187.000000","cfs","A","DWR",
"PLADENCO","10/01/2017","193.000000","cfs","A","DWR",
"PLADENCO","10/02/2017","442.000000","cfs","A","DWR",
"PLADENCO","10/03/2017","294.000000","cfs","A","DWR",
"PLADENCO","10/04/2017","206.000000","cfs","A","DWR",
"PLADENCO","10/05/2017","203.000000","cfs","A","DWR",
"PLADENCO","10/06/2017","213.000000","cfs","A","DWR",
"PLADENCO","10/07/2017","207.000000","cfs","A","DWR",
"PLADENCO","10/08/2017","217.000000","cfs","A","DWR",
"PLADENCO","10/09/2017","781.000000","cfs","A","DWR",
"PLADENCO","10/10/2017","325.000000","cfs","A","DWR",
"PLADENCO","10/11/2017","232.000000","cfs","A","DWR",
"PLADENCO","10/12/2017","245.000000","cfs","A","DWR",
"PLADENCO","10/13/2017","245.000000","cfs","A","DWR",
"PLADENCO","10/14/2017","251.000000","cfs","A","DWR",
"PLADENCO","10/15/2017","250.000000","cfs","A","DWR",
"PLADENCO","10/16/2017","251.000000","cfs","A","DWR",
"PLADENCO","10/17/2017","254.000000","cfs","A","DWR",
"PLADENCO","10/18/2017","279.000000","cfs","A","DWR",
"PLADENCO","10/19/2017","283.000000","cfs","A","DWR",
"PLADENCO","10/20/2017","276.000000","cfs","A","DWR",
"PLADENCO","10/21/2017","244.000000","cfs","A","DWR",
"PLADENCO","10/22/2017","246.000000","cfs","A","DWR",
"PLADENCO","10/23/2017","247.000000","cfs","A","DWR",
"PLADENCO","10/24/2017","233.000000","cfs","A","DWR",
"PLADENCO","10/25/2017","234.000000","cfs","A","DWR",
"PLADENCO","10/26/2017","226.000000","cfs","A","DWR",
"PLADENCO","10/27/2017","225.000000","cfs","A","DWR",
"PLADENCO","10/28/2017","170.000000","cfs","A","DWR",
"PLADENCO","10/29/2017","158.000000","cfs","A","DWR",
"PLADENCO","10/30/2017","160.000000","cfs","A","DWR",
"PLADENCO","10/31/2017","146.000000","cfs","A","DWR",
"PLADENCO","11/01/2017","127.000000","cfs","A","DWR",
"PLADENCO","11/02/2017","115.000000","cfs","A","DWR",
"PLADENCO","11/03/2017","101.000000","cfs","A","DWR",
"PLADENCO","11/04/2017","98.000000","cfs","A","DWR",
"PLADENCO","11/05/2017","96.000000","cfs","A","DWR",
"PLADENCO","11/06/2017","98.000000","cfs","A","DWR",
"PLADENCO","11/07/2017","133.000000","cfs","A","DWR",
"PLADENCO","11/08/2017","137.000000","cfs","A","DWR",
"PLADENCO","11/09/2017","108.000000","cfs","A","DWR",
"PLADENCO","11/10/2017","113.000000","cfs","A","DWR",
"PLADENCO","11/11/2017","114.000000","cfs","A","DWR",
"PLADENCO","11/12/2017","118.000000","cfs","A","DWR",
"PLADENCO","11/13/2017","123.000000","cfs","A","DWR",
"PLADENCO","11/14/2017","119.000000","cfs","A","DWR",
"PLADENCO","11/15/2017","121.000000","cfs","A","DWR",
"PLADENCO","11/16/2017","130.000000","cfs","A","DWR",
"PLADENCO","11/17/2017","160.000000","cfs","A","DWR",
"PLADENCO","11/18/2017","206.000000","cfs","A","DWR",
"PLADENCO","11/19/2017","142.000000","cfs","A","DWR",
"PLADENCO","11/20/2017","134.000000","cfs","A","DWR",
"PLADENCO","11/21/2017","136.000000","cfs","A","DWR",
"PLADENCO","11/22/2017","140.000000","cfs","A","DWR",
"PLADENCO","11/23/2017","160.000000","cfs","A","DWR",
"PLADENCO","11/24/2017","165.000000","cfs","A","DWR",
"PLADENCO","11/25/2017","165.000000","cfs","A","DWR",
"PLADENCO","11/26/2017","163.000000","cfs","A","DWR",
"PLADENCO","11/27/2017","167.000000","cfs","A","DWR",
"PLADENCO","11/28/2017","189.000000","cfs","A","DWR",
"PLADENCO","11/29/2017","215.000000","cfs","A","DWR",
"PLADENCO","11/30/2017","225.000000","cfs","A","DWR",
"PLADENCO","12/01/2017","221.000000","cfs","A","DWR",
"PLADENCO","12/02/2017","200.000000","cfs","A","DWR",
"PLADENCO","12/03/2017","204.000000","cfs","A","DWR",
"PLADENCO","12/04/2017","204.000000","cfs","A","DWR",
"PLADENCO","12/05/2017","204.000000","cfs","A","DWR",
"PLADENCO","12/06/2017","195.000000","cfs","A","DWR",
"PLADENCO","12/07/2017","153.000000","cfs","A","DWR",
"PLADENCO","12/08/2017","151.000000","cfs","A","DWR",
"PLADENCO","12/09/2017","155.000000","cfs","A","DWR",
"PLADENCO","12/10/2017","159.000000","cfs","A","DWR",
"PLADENCO","12/11/2017","159.000000","cfs","A","DWR",
"PLADENCO","12/12/2017","163.000000","cfs","A","DWR",
"PLADENCO","12/13/2017","159.000000","cfs","A","DWR",
"PLADENCO","12/14/2017","190.000000","cfs","A","DWR",
"PLADENCO","12/15/2017","197.000000","cfs","A","DWR",
"PLADENCO","12/16/2017","229.000000","cfs","A","DWR",
"PLADENCO","12/17/2017","229.000000","cfs","A","DWR",
"PLADENCO","12/18/2017","227.000000","cfs","A","DWR",
"PLADENCO","12/19/2017","226.000000","cfs","A","DWR",
"PLADENCO","12/20/2017","225.000000","cfs","A","DWR",
"PLADENCO","12/21/2017","185.000000","cfs","A","DWR",
"PLADENCO","12/22/2017","181.000000","cfs","A","DWR",
"PLADENCO","12/23/2017","166.000000","cfs","A","DWR",
"PLADENCO","12/24/2017","169.000000","cfs","A","DWR",
"PLADENCO","12/25/2017","162.000000","cfs","A","DWR",
"PLADENCO","12/26/2017","160.000000","cfs","A","DWR",
"PLADENCO","12/27/2017","167.000000","cfs","A","DWR",
"PLADENCO","12/28/2017","167.000000","cfs","A","DWR",
"PLADENCO","12/29/2017","198.000000","cfs","A","DWR",
"PLADENCO","12/30/2017","196.000000","cfs","A","DWR",
"PLADENCO","12/31/2017","196.000000","cfs","A","DWR",
"PLADENCO","01/01/2018","191.000000","cfs","A","DWR",
"PLADENCO","01/02/2018","191.000000","cfs","A","DWR",
"PLADENCO","01/03/2018","189.000000","cfs","A","DWR",
"PLADENCO","01/04/2018","189.000000","cfs","A","DWR",
"PLADENCO","01/05/2018","164.000000","cfs","A","DWR",
"PLADENCO","01/06/2018","179.000000","cfs","A","DWR",
"PLADENCO","01/07/2018","179.000000","cfs","A","DWR",
"PLADENCO","01/08/2018","181.000000","cfs","A","DWR",
"PLADENCO","01/09/2018","199.000000","cfs","A","DWR",
"PLADENCO","01/10/2018","199.000000","cfs","A","DWR",
"PLADENCO","01/11/2018","197.000000","cfs","A","DWR",
"PLADENCO","01/12/2018","197.000000","cfs","A","DWR",
"PLADENCO","01/13/2018","195.000000","cfs","A","DWR",
"PLADENCO","01/14/2018","192.000000","cfs","A","DWR",
"PLADENCO","01/15/2018","195.000000","cfs","A","DWR",
"PLADENCO","01/16/2018","191.000000","cfs","A","DWR",
"PLADENCO","01/17/2018","169.000000","cfs","A","DWR",
"PLADENCO","01/18/2018","148.000000","cfs","A","DWR",
"PLADENCO","01/19/2018","146.000000","cfs","A","DWR",
"PLADENCO","01/20/2018","161.000000","cfs","A","DWR",
"PLADENCO","01/21/2018","173.000000","cfs","A","DWR",
"PLADENCO","01/22/2018","197.000000","cfs","A","DWR",
"PLADENCO","01/23/2018","205.000000","cfs","A","DWR",
"PLADENCO","01/24/2018","186.000000","cfs","A","DWR",
"PLADENCO","01/25/2018","149.000000","cfs","A","DWR",
"PLADENCO","01/26/2018","110.000000","cfs","A","DWR",
"PLADENCO","01/27/2018","98.000000","cfs","A","DWR",
"PLADENCO","01/28/2018","99.000000","cfs","A","DWR",
"PLADENCO","01/29/2018","100.000000","cfs","A","DWR",
"PLADENCO","01/30/2018","98.000000","cfs","A","DWR",
"PLADENCO","01/31/2018","92.000000","cfs","A","DWR",
"PLADENCO","02/01/2018","94.000000","cfs","A","DWR",
"PLADENCO","02/02/2018","91.000000","cfs","A","DWR",
"PLADENCO","02/03/2018","90.000000","cfs","A","DWR",
"PLADENCO","02/04/2018","90.000000","cfs","A","DWR",
"PLADENCO","02/05/2018","89.000000","cfs","A","DWR",
"PLADENCO","02/06/2018","88.000000","cfs","A","DWR",
"PLADENCO","02/07/2018","87.000000","cfs","A","DWR",
"PLADENCO","02/08/2018","95.000000","cfs","A","DWR",
"PLADENCO","02/09/2018","96.000000","cfs","A","DWR",
"PLADENCO","02/10/2018","97.000000","cfs","A","DWR",
"PLADENCO","02/11/2018","116.000000","cfs","A","DWR",
"PLADENCO","02/12/2018","112.000000","cfs","A","DWR",
"PLADENCO","02/13/2018","105.000000","cfs","A","DWR",
"PLADENCO","02/14/2018","100.000000","cfs","A","DWR",
"PLADENCO","02/15/2018","99.000000","cfs","A","DWR",
"PLADENCO","02/16/2018","115.000000","cfs","A","DWR",
"PLADENCO","02/17/2018","104.000000","cfs","A","DWR",
"PLADENCO","02/18/2018","97.000000","cfs","A","DWR",
"PLADENCO","02/19/2018","98.000000","cfs","A","DWR",
"PLADENCO","02/20/2018","99.000000","cfs","A","DWR",
"PLADENCO","02/21/2018","107.000000","cfs","A","DWR",
"PLADENCO","02/22/2018","101.000000","cfs","A","DWR",
"PLADENCO","02/23/2018","99.000000","cfs","A","DWR",
"PLADENCO","02/24/2018","97.000000","cfs","A","DWR",
"PLADENCO","02/25/2018","93.000000","cfs","A","DWR",
"PLADENCO","02/26/2018","93.000000","cfs","A","DWR",
"PLADENCO","02/27/2018","92.000000","cfs","A","DWR",
"PLADENCO","02/28/2018","92.000000","cfs","A","DWR",
"PLADENCO","03/01/2018","91.000000","cfs","A","DWR",
"PLADENCO","03/02/2018","92.000000","cfs","A","DWR",
"PLADENCO","03/03/2018","88.000000","cfs","A","DWR",
"PLADENCO","03/04/2018","89.000000","cfs","A","DWR",
"PLADENCO","03/05/2018","89.000000","cfs","A","DWR",
"PLADENCO","03/06/2018","87.000000","cfs","A","DWR",
"PLADENCO","03/07/2018","85.000000","cfs","A","DWR",
"PLADENCO","03/08/2018","82.000000","cfs","A","DWR",
"PLADENCO","03/09/2018","81.000000","cfs","A","DWR",
"PLADENCO","03/10/2018","78.000000","cfs","A","DWR",
"PLADENCO","03/11/2018","80.000000","cfs","A","DWR",
"PLADENCO","03/12/2018","81.000000","cfs","A","DWR",
"PLADENCO","03/13/2018","80.000000","cfs","A","DWR",
"PLADENCO","03/14/2018","80.000000","cfs","A","DWR",
"PLADENCO","03/15/2018","78.000000","cfs","A","DWR",
"PLADENCO","03/16/2018","89.000000","cfs","A","DWR",
"PLADENCO","03/17/2018","78.000000","cfs","A","DWR",
"PLADENCO","03/18/2018","172.000000","cfs","A","DWR",
"PLADENCO","03/19/2018","392.000000","cfs","A","DWR",
"PLADENCO","03/20/2018","158.000000","cfs","A","DWR",
"PLADENCO","03/21/2018","108.000000","cfs","A","DWR",
"PLADENCO","03/22/2018","94.000000","cfs","A","DWR",
"PLADENCO","03/23/2018","86.000000","cfs","A","DWR",
"PLADENCO","03/24/2018","82.000000","cfs","A","DWR",
"PLADENCO","03/25/2018","83.000000","cfs","A","DWR",
"PLADENCO","03/26/2018","120.000000","cfs","A","DWR",
"PLADENCO","03/27/2018","537.000000","cfs","A","DWR",
"PLADENCO","03/28/2018","265.000000","cfs","A","DWR",
"PLADENCO","03/29/2018","229.000000","cfs","A","DWR",
"PLADENCO","03/30/2018","150.000000","cfs","A","DWR",
"PLADENCO","03/31/2018","124.000000","cfs","A","DWR",
"PLADENCO","04/01/2018","117.000000","cfs","A","DWR",
"PLADENCO","04/02/2018","121.000000","cfs","A","DWR",
"PLADENCO","04/03/2018","133.000000","cfs","A","DWR",
"PLADENCO","04/04/2018","124.000000","cfs","A","DWR",
"PLADENCO","04/05/2018","120.000000","cfs","A","DWR",
"PLADENCO","04/06/2018","122.000000","cfs","A","DWR",
"PLADENCO","04/07/2018","106.000000","cfs","A","DWR",
"PLADENCO","04/08/2018","102.000000","cfs","A","DWR",
"PLADENCO","04/09/2018","111.000000","cfs","A","DWR",
"PLADENCO","04/10/2018","106.000000","cfs","A","DWR",
"PLADENCO","04/11/2018","101.000000","cfs","A","DWR",
"PLADENCO","04/12/2018","97.000000","cfs","A","DWR",
"PLADENCO","04/13/2018","224.000000","cfs","A","DWR",
"PLADENCO","04/14/2018","127.000000","cfs","A","DWR",
"PLADENCO","04/15/2018","115.000000","cfs","A","DWR",
"PLADENCO","04/16/2018","114.000000","cfs","A","DWR",
"PLADENCO","04/17/2018","108.000000","cfs","A","DWR",
"PLADENCO","04/18/2018","123.000000","cfs","A","DWR",
"PLADENCO","04/19/2018","127.000000","cfs","A","DWR",
"PLADENCO","04/20/2018","141.000000","cfs","A","DWR",
"PLADENCO","04/21/2018","470.000000","cfs","A","DWR",
"PLADENCO","04/22/2018","199.000000","cfs","A","DWR",
"PLADENCO","04/23/2018","147.000000","cfs","A","DWR",
"PLADENCO","04/24/2018","208.000000","cfs","A","DWR",
"PLADENCO","04/25/2018","212.000000","cfs","A","DWR",
"PLADENCO","04/26/2018","160.000000","cfs","A","DWR",
"PLADENCO","04/27/2018","152.000000","cfs","A","DWR",
"PLADENCO","04/28/2018","147.000000","cfs","A","DWR",
"PLADENCO","04/29/2018","141.000000","cfs","A","DWR",
"PLADENCO","04/30/2018","138.000000","cfs","A","DWR",
"PLADENCO","05/01/2018","127.000000","cfs","A","DWR",
"PLADENCO","05/02/2018","229.000000","cfs","A","DWR",
"PLADENCO","05/03/2018","1410.000000","cfs","A","DWR",
"PLADENCO","05/04/2018","473.000000","cfs","A","DWR",
"PLADENCO","05/05/2018","234.000000","cfs","A","DWR",
"PLADENCO","05/06/2018","195.000000","cfs","A","DWR",
"PLADENCO","05/07/2018","183.000000","cfs","A","DWR",
"PLADENCO","05/08/2018","189.000000","cfs","A","DWR",
"PLADENCO","05/09/2018","196.000000","cfs","A","DWR",
"PLADENCO","05/10/2018","198.000000","cfs","A","DWR",
"PLADENCO","05/11/2018","198.000000","cfs","A","DWR",
"PLADENCO","05/12/2018","193.000000","cfs","A","DWR",
"PLADENCO","05/13/2018","193.000000","cfs","A","DWR",
"PLADENCO","05/14/2018","625.000000","cfs","A","DWR",
"PLADENCO","05/15/2018","290.000000","cfs","A","DWR",
"PLADENCO","05/16/2018","257.000000","cfs","A","DWR",
"PLADENCO","05/17/2018","240.000000","cfs","A","DWR",
"PLADENCO","05/18/2018","264.000000","cfs","A","DWR",
"PLADENCO","05/19/2018","319.000000","cfs","A","DWR",
"PLADENCO","05/20/2018","288.000000","cfs","A","DWR",
"PLADENCO","05/21/2018","298.000000","cfs","A","DWR",
"PLADENCO","05/22/2018","271.000000","cfs","A","DWR",
"PLADENCO","05/23/2018","328.000000","cfs","A","DWR",
"PLADENCO","05/24/2018","186.000000","cfs","A","DWR",
"PLADENCO","05/25/2018","148.000000","cfs","A","DWR",
"PLADENCO","05/26/2018","134.000000","cfs","A","DWR",
"PLADENCO","05/27/2018","127.000000","cfs","A","DWR",
"PLADENCO","05/28/2018","310.000000","cfs","A","DWR",
"PLADENCO","05/29/2018","345.000000","cfs","A","DWR",
"PLADENCO","05/30/2018","242.000000","cfs","A","DWR",
"PLADENCO","05/31/2018","232.000000","cfs","A","DWR",
"PLADENCO","06/01/2018","233.000000","cfs","A","DWR",
"PLADENCO","06/02/2018","192.000000","cfs","A","DWR",
"PLADENCO","06/03/2018","177.000000","cfs","A","DWR",
"PLADENCO","06/04/2018","162.000000","cfs","A","DWR",
"PLADENCO","06/05/2018","159.000000","cfs","A","DWR",
"PLADENCO","06/06/2018","146.000000","cfs","A","DWR",
"PLADENCO","06/07/2018","145.000000","cfs","A","DWR",
"PLADENCO","06/08/2018","147.000000","cfs","A","DWR",
